Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
lideri	248	49.4844	229	0.1476	54	73.5698	54	0.0833	764	110.4378	729	0.5170
hisslər	248	49.4844	236	0.1521	44	59.9457	44	0.0679	107	15.4671	104	0.0738
fəaliyyətinə	248	49.4844	240	0.1547	13	17.7112	13	0.0200	746	107.8359	704	0.4993
düzdü	248	49.4844	238	0.1534	75	102.1803	74	0.1141	57	8.2395	55	0.0390
bilmədiyi	248	49.4844	241	0.1553	32	43.5969	28	0.0432	172	24.8630	169	0.1199
axmaq	248	49.4844	229	0.1476	120	163.4884	115	0.1774	37	5.3484	34	0.0241
atır	248	49.4844	240	0.1547	50	68.1202	46	0.0709	282	40.7637	279	0.1979
alınıb	248	49.4844	240	0.1547	62	84.4690	62	0.0956	824	119.1109	775	0.5497
əldən	247	49.2848	232	0.1495	37	50.4089	37	0.0571	193	27.8986	186	0.1319
ürəyim	247	49.2848	242	0.1560	97	132.1531	94	0.1450	94	13.5879	90	0.0638
xalqların	247	49.2848	213	0.1373	15	20.4361	15	0.0231	415	59.9891	362	0.2567
vaxtlarda	247	49.2848	238	0.1534	24	32.6977	24	0.0370	532	76.9017	520	0.3688
qeyri-adi	247	49.2848	241	0.1553	30	40.8721	30	0.0463	313	45.2448	277	0.1965
pulsuz	247	49.2848	211	0.1360	158	215.2597	156	0.2406	296	42.7874	255	0.1809
müqayisədə	247	49.2848	233	0.1502	28	38.1473	28	0.0432	1157	167.2468	1003	0.7114
içi	247	49.2848	232	0.1495	31	42.2345	31	0.0478	92	13.2988	84	0.0596
həmişəki	247	49.2848	233	0.1502	38	51.7713	38	0.0586	59	8.5286	58	0.0411
etməsinə	247	49.2848	243	0.1566	9	12.2616	9	0.0139	459	66.3494	450	0.3192
asanlıqla	247	49.2848	242	0.1560	25	34.0601	23	0.0355	192	27.7540	188	0.1333
çatdırmaq	246	49.0853	243	0.1566	18	24.5233	18	0.0278	354	51.1714	350	0.2482
tarixə	246	49.0853	235	0.1515	32	43.5969	32	0.0494	415	59.9891	401	0.2844
suyu	246	49.0853	229	0.1476	37	50.4089	37	0.0571	226	32.6688	197	0.1397
quş	246	49.0853	199	0.1283	45	61.3082	41	0.0632	186	26.8867	146	0.1035
oğul	246	49.0853	229	0.1476	23	31.3353	22	0.0339	234	33.8252	213	0.1511
oynayır	246	49.0853	242	0.1560	39	53.1337	39	0.0601	613	88.6104	596	0.4227
otağına	246	49.0853	226	0.1457	2	2.7248	2	0.0031	81	11.7087	76	0.0539
maddəsində	246	49.0853	228	0.1470	0	0	0	0	165	23.8511	152	0.1078
kəsb	246	49.0853	237	0.1528	8	10.8992	8	0.0123	757	109.4259	735	0.5213
kiməsə	246	49.0853	233	0.1502	51	69.4826	48	0.0740	138	19.9482	127	0.0901
keçirib	246	49.0853	244	0.1573	35	47.6841	35	0.0540	588	84.9966	580	0.4114
gəlsin	246	49.0853	237	0.1528	149	202.9981	146	0.2252	130	18.7918	127	0.0901
günlərin	246	49.0853	238	0.1534	11	14.9864	11	0.0170	166	23.9956	164	0.1163
camaatın	246	49.0853	218	0.1405	58	79.0194	58	0.0895	103	14.8889	96	0.0681
aldım	246	49.0853	234	0.1508	135	183.9245	132	0.2036	129	18.6472	123	0.0872
çıxarmaq	245	48.8858	241	0.1553	28	38.1473	28	0.0432	367	53.0506	358	0.2539
yan	245	48.8858	228	0.1470	35	47.6841	33	0.0509	220	31.8015	210	0.1489
sevgisi	245	48.8858	226	0.1457	30	40.8721	29	0.0447	203	29.3441	187	0.1326
gənclərə	245	48.8858	228	0.1470	53	72.2074	53	0.0817	380	54.9298	358	0.2539
bir-birinin	245	48.8858	238	0.1534	13	17.7112	13	0.0200	187	27.0312	182	0.1291
İşlər	244	48.6862	227	0.1463	28	38.1473	28	0.0432	1024	148.0213	948	0.6724
çatır	244	48.6862	241	0.1553	44	59.9457	42	0.0648	212	30.6450	208	0.1475
yoluna	244	48.6862	234	0.1508	15	20.4361	15	0.0231	344	49.7259	323	0.2291
yazıram	244	48.6862	224	0.1444	131	178.4748	125	0.1928	90	13.0097	81	0.0574
təsadüf	244	48.6862	237	0.1528	28	38.1473	28	0.0432	346	50.0150	331	0.2348
sahələrdə	244	48.6862	235	0.1515	11	14.9864	11	0.0170	1225	177.0763	1154	0.8185
planı	244	48.6862	219	0.1412	14	19.0736	14	0.0216	565	81.6719	527	0.3738
oxuyur	244	48.6862	232	0.1495	66	89.9186	66	0.1018	192	27.7540	184	0.1305
hissəsində	244	48.6862	237	0.1528	14	19.0736	14	0.0216	392	56.6644	352	0.2497
dedikdə	244	48.6862	224	0.1444	5	6.8120	5	0.0077	111	16.0453	105	0.0745
yadda	243	48.4867	232	0.1495	49	66.7578	48	0.0740	315	45.5339	305	0.2163
xoşuna	243	48.4867	236	0.1521	50	68.1202	48	0.0740	141	20.3818	134	0.0950
təsis	243	48.4867	225	0.1450	31	42.2345	31	0.0478	525	75.8899	476	0.3376
söhbəti	243	48.4867	232	0.1495	135	183.9245	134	0.2067	170	24.5739	163	0.1156
oğlunun	243	48.4867	215	0.1386	12	16.3488	12	0.0185	249	35.9935	227	0.1610
məqsədlə	243	48.4867	236	0.1521	9	12.2616	9	0.0139	614	88.7550	595	0.4220
mələk	243	48.4867	192	0.1238	33	44.9593	33	0.0509	62	8.9622	61	0.0433
ölkədən	242	48.2872	230	0.1483	26	35.4225	26	0.0401	443	64.0366	414	0.2936
yalançı	242	48.2872	221	0.1425	31	42.2345	31	0.0478	159	22.9838	150	0.1064
təzyiq	242	48.2872	218	0.1405	34	46.3217	34	0.0524	543	78.4918	480	0.3404
oxşar	242	48.2872	233	0.1502	41	55.8585	39	0.0601	285	41.1973	266	0.1887
ordusu	242	48.2872	227	0.1463	37	50.4089	35	0.0540	457	66.0603	404	0.2865
olmasaydı	242	48.2872	227	0.1463	53	72.2074	53	0.0817	245	35.4153	235	0.1667
məntiqi	242	48.2872	228	0.1470	32	43.5969	32	0.0494	405	58.5436	375	0.2660
inzibati	242	48.2872	213	0.1373	11	14.9864	11	0.0170	857	123.8811	718	0.5092
inam	242	48.2872	229	0.1476	12	16.3488	12	0.0185	321	46.4012	298	0.2114
gətirdiyi	242	48.2872	231	0.1489	12	16.3488	12	0.0185	219	31.6569	214	0.1518
fəlsəfi	242	48.2872	201	0.1296	13	17.7112	13	0.0200	185	26.7421	153	0.1085
bilirdim	242	48.2872	227	0.1463	94	128.0659	94	0.1450	124	17.9245	119	0.0844
axırda	242	48.2872	237	0.1528	84	114.4419	84	0.1296	104	15.0334	101	0.0716
anlıq	242	48.2872	238	0.1534	12	16.3488	12	0.0185	61	8.8177	61	0.0433
əvəzində	241	48.0876	236	0.1521	23	31.3353	23	0.0355	220	31.8015	218	0.1546
yaranması	241	48.0876	235	0.1515	13	17.7112	13	0.0200	345	49.8705	332	0.2355
tərkibində	241	48.0876	216	0.1392	12	16.3488	12	0.0185	489	70.6860	453	0.3213
tədbirdə	241	48.0876	221	0.1425	14	19.0736	14	0.0216	1530	221.1647	1471	1.0433
qələm	241	48.0876	226	0.1457	22	29.9729	22	0.0339	314	45.3894	281	0.1993
qüvvələrin	241	48.0876	226	0.1457	4	5.4496	4	0.0062	707	102.1983	642	0.4553
həddən	241	48.0876	214	0.1379	24	32.6977	22	0.0339	210	30.3559	202	0.1433
daima	241	48.0876	229	0.1476	36	49.0465	36	0.0555	115	16.6235	107	0.0759
bəxtiyar	241	48.0876	183	0.1180	71	96.7306	71	0.1095	288	41.6310	250	0.1773
bilib	241	48.0876	231	0.1489	37	50.4089	33	0.0509	345	49.8705	331	0.2348
baxış	241	48.0876	216	0.1392	16	21.7985	16	0.0247	412	59.5555	387	0.2745
ərazidə	240	47.8881	211	0.1360	14	19.0736	14	0.0216	736	106.3903	650	0.4610
yazılar	240	47.8881	228	0.1470	56	76.2946	56	0.0864	242	34.9816	226	0.1603
versin	240	47.8881	229	0.1476	141	192.0989	141	0.2175	202	29.1995	199	0.1411
sentyabr	240	47.8881	228	0.1470	43	58.5833	43	0.0663	540	78.0581	487	0.3454
olmaqdan	240	47.8881	233	0.1502	31	42.2345	30	0.0463	177	25.5857	174	0.1234
oldular	240	47.8881	231	0.1489	23	31.3353	23	0.0355	264	38.1618	250	0.1773
küçə	240	47.8881	214	0.1379	20	27.2481	20	0.0308	235	33.9697	213	0.1511
göstərdiyi	240	47.8881	237	0.1528	15	20.4361	15	0.0231	739	106.8240	713	0.5057
etibar	240	47.8881	213	0.1373	32	43.5969	32	0.0494	345	49.8705	308	0.2184
dilindən	240	47.8881	227	0.1463	22	29.9729	22	0.0339	207	29.9223	195	0.1383
alma	240	47.8881	207	0.1334	43	58.5833	43	0.0663	159	22.9838	128	0.0908
ziyarət	239	47.6886	222	0.1431	73	99.4554	71	0.1095	491	70.9751	455	0.3227
tərəfdə	239	47.6886	212	0.1367	57	77.6570	56	0.0864	165	23.8511	134	0.0950
sənəd	239	47.6886	217	0.1399	11	14.9864	11	0.0170	880	127.2058	777	0.5511
qalsın	239	47.6886	234	0.1508	118	160.7636	114	0.1758	135	19.5145	127	0.0901
deyərək	239	47.6886	232	0.1495	13	17.7112	13	0.0200	219	31.6569	214	0.1518
ölkəmizin	238	47.4890	224	0.1444	21	28.6105	21	0.0324	2879	416.1655	2580	1.8299
tətbiqi	238	47.4890	222	0.1431	16	21.7985	16	0.0247	828	119.6891	749	0.5312
müxalifətin	238	47.4890	201	0.1296	27	36.7849	25	0.0386	672	97.1390	545	0.3865
hadisənin	238	47.4890	224	0.1444	13	17.7112	13	0.0200	330	47.7022	314	0.2227
edəcəyik	238	47.4890	221	0.1425	58	79.0194	57	0.0879	445	64.3257	412	0.2922
edəcəklər	238	47.4890	229	0.1476	53	72.2074	53	0.0817	526	76.0344	511	0.3624
dediyinə	238	47.4890	230	0.1483	24	32.6977	23	0.0355	308	44.5220	297	0.2106
əməliyyat	237	47.2895	204	0.1315	36	49.0465	35	0.0540	658	95.1153	563	0.3993
İbn	237	47.2895	173	0.1115	5	6.8120	5	0.0077	59	8.5286	44	0.0312
ölkələrinin	237	47.2895	222	0.1431	10	13.6240	10	0.0154	739	106.8240	710	0.5036
xəbərdar	237	47.2895	229	0.1476	22	29.9729	22	0.0339	204	29.4886	198	0.1404
səkkiz	237	47.2895	214	0.1379	5	6.8120	4	0.0062	206	29.7777	190	0.1348
regional	237	47.2895	197	0.1270	15	20.4361	15	0.0231	1324	191.3870	1168	0.8284
gəlincə	237	47.2895	230	0.1483	11	14.9864	9	0.0139	570	82.3947	563	0.3993
günəşin	237	47.2895	211	0.1360	7	9.5368	7	0.0108	67	9.6850	63	0.0447
söylədi	236	47.0900	230	0.1483	9	12.2616	9	0.0139	570	82.3947	547	0.3880
qüvvələri	236	47.0900	216	0.1392	28	38.1473	27	0.0416	598	86.4422	566	0.4014
qul	236	47.0900	207	0.1334	32	43.5969	31	0.0478	108	15.6116	97	0.0688
pak	236	47.0900	220	0.1418	7	9.5368	7	0.0108	41	5.9266	37	0.0262
oxudum	236	47.0900	229	0.1476	112	152.5892	110	0.1697	150	21.6828	147	0.1043
namizəd	236	47.0900	201	0.1296	22	29.9729	22	0.0339	537	77.6245	479	0.3397
mühafizə	236	47.0900	211	0.1360	17	23.1609	17	0.0262	441	63.7475	385	0.2731
illərdir	236	47.0900	231	0.1489	24	32.6977	24	0.0370	401	57.9654	384	0.2724
ailənin	236	47.0900	221	0.1425	28	38.1473	28	0.0432	362	52.3279	324	0.2298
addımlar	236	47.0900	227	0.1463	10	13.6240	10	0.0154	1429	206.5649	1336	0.9476
İrəvan	235	46.8904	139	0.0896	22	29.9729	22	0.0339	270	39.0291	230	0.1631
vəd	235	46.8904	225	0.1450	13	17.7112	13	0.0200	406	58.6882	389	0.2759
verdilər	235	46.8904	229	0.1476	40	54.4961	40	0.0617	233	33.6806	225	0.1596
təhsilin	235	46.8904	208	0.1341	8	10.8992	8	0.0123	646	93.3807	530	0.3759
tədqiqat	235	46.8904	202	0.1302	2	2.7248	2	0.0031	447	64.6148	408	0.2894
sözsüz	235	46.8904	230	0.1483	15	20.4361	15	0.0231	247	35.7044	243	0.1723
soyqırımı	235	46.8904	195	0.1257	98	133.5155	96	0.1481	1404	202.9511	1057	0.7497
sizinlə	235	46.8904	227	0.1463	56	76.2946	56	0.0864	210	30.3559	188	0.1333
qanunları	235	46.8904	214	0.1379	23	31.3353	20	0.0308	162	23.4174	151	0.1071
qanunlar	235	46.8904	208	0.1341	18	24.5233	18	0.0278	272	39.3182	248	0.1759
mülkiyyət	235	46.8904	185	0.1192	13	17.7112	11	0.0170	242	34.9816	199	0.1411
ideoloji	235	46.8904	202	0.1302	12	16.3488	12	0.0185	302	43.6547	263	0.1865
hərəkəti	235	46.8904	226	0.1457	11	14.9864	11	0.0170	333	48.1358	306	0.2170
doğum	235	46.8904	207	0.1334	241	328.3392	232	0.3578	253	36.5717	211	0.1497
deyək	235	46.8904	227	0.1463	56	76.2946	53	0.0817	295	42.6429	288	0.2043
deyin	235	46.8904	211	0.1360	90	122.6163	86	0.1326	72	10.4078	68	0.0482
ağa	235	46.8904	190	0.1225	13	17.7112	13	0.0200	136	19.6591	116	0.0823
aylıq	235	46.8904	218	0.1405	47	64.0330	47	0.0725	596	86.1531	507	0.3596
alternativ	235	46.8904	203	0.1308	33	44.9593	33	0.0509	471	68.0840	390	0.2766
aclıq	235	46.8904	181	0.1167	31	42.2345	31	0.0478	200	28.9104	175	0.1241
çalışırdı	234	46.6909	228	0.1470	0	0	0	0	152	21.9719	148	0.1050
yazılan	234	46.6909	222	0.1431	37	50.4089	35	0.0540	201	29.0550	195	0.1383
olunmalıdır	234	46.6909	226	0.1457	30	40.8721	30	0.0463	617	89.1886	578	0.4099
olduğumu	234	46.6909	219	0.1412	37	50.4089	35	0.0540	93	13.4433	87	0.0617
həyatdan	234	46.6909	220	0.1418	33	44.9593	33	0.0509	123	17.7799	119	0.0844
hazırlıq	234	46.6909	214	0.1379	38	51.7713	38	0.0586	819	118.3882	761	0.5397
hazırlanması	234	46.6909	227	0.1463	0	0	0	0	783	113.1843	722	0.5121
görünürdü	234	46.6909	227	0.1463	9	12.2616	9	0.0139	108	15.6116	101	0.0716
bütövlükdə	234	46.6909	225	0.1450	21	28.6105	21	0.0324	1070	154.6707	1015	0.7199
başlamışdı	234	46.6909	231	0.1489	3	4.0872	3	0.0046	160	23.1283	151	0.1071
atamın	234	46.6909	210	0.1354	19	25.8857	19	0.0293	147	21.2492	123	0.0872
araşdırmalar	234	46.6909	223	0.1437	5	6.8120	5	0.0077	635	91.7906	613	0.4348
xristian	233	46.4913	204	0.1315	9	12.2616	9	0.0139	279	40.3300	222	0.1575
xatırladaq	233	46.4913	232	0.1495	0	0	0	0	1024	148.0213	1018	0.7220
verər	233	46.4913	222	0.1431	43	58.5833	41	0.0632	91	13.1542	91	0.0645
oluruq	233	46.4913	215	0.1386	39	53.1337	39	0.0601	231	33.3915	226	0.1603
günahkar	233	46.4913	217	0.1399	44	59.9457	44	0.0679	137	19.8036	130	0.0922
getməyə	233	46.4913	229	0.1476	34	46.3217	34	0.0524	191	27.6095	190	0.1348
dünyası	233	46.4913	202	0.1302	23	31.3353	21	0.0324	339	49.0032	305	0.2163
diqqətini	233	46.4913	229	0.1476	7	9.5368	7	0.0108	355	51.3160	353	0.2504
başda	233	46.4913	230	0.1483	25	34.0601	25	0.0386	296	42.7874	289	0.2050
aprelin	233	46.4913	212	0.1367	4	5.4496	4	0.0062	609	88.0322	551	0.3908
əhli	232	46.2918	209	0.1347	17	23.1609	17	0.0262	63	9.1068	63	0.0447
yerləri	232	46.2918	223	0.1437	16	21.7985	16	0.0247	447	64.6148	412	0.2922
səhiyyə	232	46.2918	201	0.1296	33	44.9593	31	0.0478	1239	179.1001	992	0.7036
rəngi	232	46.2918	214	0.1379	24	32.6977	22	0.0339	108	15.6116	95	0.0674
komitəsi	232	46.2918	194	0.1250	17	23.1609	17	0.0262	623	90.0560	576	0.4085
etmirəm	232	46.2918	222	0.1431	70	95.3682	69	0.1064	265	38.3063	256	0.1816
elmin	232	46.2918	207	0.1334	21	28.6105	21	0.0324	313	45.2448	255	0.1809
bilməyib	232	46.2918	224	0.1444	32	43.5969	32	0.0494	280	40.4746	275	0.1950
ara	232	46.2918	220	0.1418	39	53.1337	39	0.0601	147	21.2492	144	0.1021
İ	231	46.0923	200	0.1289	45	61.3082	45	0.0694	686	99.1627	571	0.4050
ramazan	231	46.0923	171	0.1102	70	95.3682	70	0.1080	284	41.0528	226	0.1603
qurulması	231	46.0923	218	0.1405	1	1.3624	1	0.0015	839	121.2792	767	0.5440
oturan	231	46.0923	223	0.1437	16	21.7985	16	0.0247	84	12.1424	81	0.0574
nur	231	46.0923	183	0.1180	14	19.0736	14	0.0216	108	15.6116	95	0.0674
halal	231	46.0923	196	0.1263	44	59.9457	41	0.0632	162	23.4174	132	0.0936
etməz	231	46.0923	223	0.1437	57	77.6570	56	0.0864	85	12.2869	83	0.0589
dayanan	231	46.0923	223	0.1437	11	14.9864	11	0.0170	217	31.3678	211	0.1497
baxıram	231	46.0923	210	0.1354	190	258.8566	188	0.2900	136	19.6591	129	0.0915
çölə	230	45.8927	212	0.1367	74	100.8179	72	0.1110	68	9.8295	65	0.0461
xəyanət	230	45.8927	209	0.1347	29	39.5097	29	0.0447	189	27.3203	166	0.1177
vermədi	230	45.8927	228	0.1470	24	32.6977	24	0.0370	187	27.0312	182	0.1291
qoruyub	230	45.8927	221	0.1425	3	4.0872	3	0.0046	430	62.1574	409	0.2901
kobud	230	45.8927	223	0.1437	20	27.2481	20	0.0308	275	39.7518	260	0.1844
görməyə	230	45.8927	225	0.1450	35	47.6841	35	0.0540	178	25.7303	175	0.1241
desəm	230	45.8927	226	0.1457	44	59.9457	42	0.0648	113	16.3344	109	0.0773
vəsait	229	45.6932	212	0.1367	17	23.1609	16	0.0247	1274	184.1594	1069	0.7582
taleyi	229	45.6932	214	0.1379	29	39.5097	29	0.0447	357	51.6051	337	0.2390
sevdiyim	229	45.6932	214	0.1379	74	100.8179	74	0.1141	81	11.7087	78	0.0553
qəfil	229	45.6932	220	0.1418	17	23.1609	15	0.0231	118	17.0571	112	0.0794
qıza	229	45.6932	205	0.1321	71	96.7306	59	0.0910	45	6.5048	44	0.0312
qorunması	229	45.6932	216	0.1392	12	16.3488	12	0.0185	920	132.9879	847	0.6007
nömrəli	229	45.6932	165	0.1064	20	27.2481	20	0.0308	830	119.9782	681	0.4830
mühafizəsi	229	45.6932	221	0.1425	0	0	0	0	284	41.0528	261	0.1851
hökumətin	229	45.6932	210	0.1354	15	20.4361	15	0.0231	676	97.7172	605	0.4291
heyvan	229	45.6932	206	0.1328	39	53.1337	35	0.0540	135	19.5145	117	0.0830
hamını	229	45.6932	222	0.1431	77	104.9051	77	0.1188	139	20.0927	136	0.0965
gəlmişkən	229	45.6932	228	0.1470	23	31.3353	23	0.0355	751	108.5586	748	0.5305
deputat	229	45.6932	208	0.1341	28	38.1473	28	0.0432	737	106.5349	655	0.4646
daşıyan	229	45.6932	224	0.1444	11	14.9864	11	0.0170	492	71.1196	480	0.3404
bənzəyir	229	45.6932	227	0.1463	53	72.2074	53	0.0817	132	19.0809	122	0.0865
bədəni	229	45.6932	198	0.1276	21	28.6105	18	0.0278	50	7.2276	45	0.0319
atan	229	45.6932	221	0.1425	56	76.2946	56	0.0864	186	26.8867	183	0.1298
əsil	228	45.4937	206	0.1328	18	24.5233	18	0.0278	132	19.0809	121	0.0858
xətti	228	45.4937	207	0.1334	22	29.9729	22	0.0339	644	93.0916	566	0.4014
oğlanın	228	45.4937	207	0.1334	21	28.6105	20	0.0308	47	6.7939	46	0.0326
olduğumuz	228	45.4937	224	0.1444	27	36.7849	27	0.0416	175	25.2966	171	0.1213
olanları	228	45.4937	219	0.1412	53	72.2074	53	0.0817	98	14.1661	96	0.0681
gəlməsi	228	45.4937	224	0.1444	22	29.9729	22	0.0339	337	48.7141	327	0.2319
elektrik	228	45.4937	184	0.1186	30	40.8721	30	0.0463	1289	186.3277	861	0.6107
dəyişdi	228	45.4937	217	0.1399	59	80.3818	57	0.0879	191	27.6095	185	0.1312
düzü	228	45.4937	222	0.1431	77	104.9051	75	0.1157	155	22.4056	154	0.1092
daxildir	228	45.4937	222	0.1431	5	6.8120	5	0.0077	448	64.7593	434	0.3078
canını	228	45.4937	218	0.1405	22	29.9729	21	0.0324	131	18.9363	127	0.0901
aralarında	228	45.4937	227	0.1463	15	20.4361	15	0.0231	190	27.4649	185	0.1312
aparılır	228	45.4937	216	0.1392	15	20.4361	15	0.0231	1065	153.9480	1021	0.7241
əhəmiyyəti	227	45.2941	215	0.1386	12	16.3488	12	0.0185	461	66.6385	443	0.3142
yaz	227	45.2941	206	0.1328	221	301.0911	207	0.3193	295	42.6429	244	0.1731
yaxınlaşıb	227	45.2941	220	0.1418	17	23.1609	17	0.0262	132	19.0809	130	0.0922
varlı	227	45.2941	206	0.1328	56	76.2946	53	0.0817	187	27.0312	159	0.1128
uğurla	227	45.2941	221	0.1425	34	46.3217	34	0.0524	2024	292.5734	1901	1.3483
turizmin	227	45.2941	177	0.1141	3	4.0872	3	0.0046	254	36.7162	199	0.1411
liberal	227	45.2941	194	0.1250	18	24.5233	18	0.0278	191	27.6095	173	0.1227
istəyirdim	227	45.2941	211	0.1360	44	59.9457	44	0.0679	98	14.1661	97	0.0688
idarəetmə	227	45.2941	199	0.1283	5	6.8120	5	0.0077	507	73.2879	454	0.3220
həzz	227	45.2941	208	0.1341	25	34.0601	24	0.0370	55	7.9504	47	0.0333
edilməlidir	227	45.2941	221	0.1425	27	36.7849	25	0.0386	567	81.9610	537	0.3809
dünyəvi	227	45.2941	197	0.1270	10	13.6240	10	0.0154	208	30.0668	191	0.1355
bölgədə	227	45.2941	185	0.1192	10	13.6240	10	0.0154	899	129.9523	752	0.5334
şərqi	226	45.0946	192	0.1238	6	8.1744	6	0.0093	353	51.0269	320	0.2270
universitetin	226	45.0946	180	0.1160	16	21.7985	16	0.0247	395	57.0981	338	0.2397
olunduğu	226	45.0946	220	0.1418	11	14.9864	11	0.0170	540	78.0581	533	0.3780
müdiri	226	45.0946	210	0.1354	12	16.3488	12	0.0185	1139	164.6448	1056	0.7490
mövqeyi	226	45.0946	215	0.1386	13	17.7112	11	0.0170	803	116.0753	757	0.5369
itaət	226	45.0946	187	0.1205	12	16.3488	11	0.0170	56	8.0949	45	0.0319
elədim	226	45.0946	215	0.1386	164	223.4342	164	0.2529	103	14.8889	98	0.0695
durur	226	45.0946	220	0.1418	39	53.1337	33	0.0509	240	34.6925	235	0.1667
adəm	226	45.0946	210	0.1354	22	29.9729	20	0.0308	48	6.9385	40	0.0284
yaxınlığında	225	44.8951	218	0.1405	12	16.3488	12	0.0185	430	62.1574	409	0.2901
tarixinin	225	44.8951	209	0.1347	10	13.6240	10	0.0154	413	59.7000	389	0.2759
keçid	225	44.8951	205	0.1321	48	65.3954	46	0.0709	501	72.4206	433	0.3071
doğrudur	225	44.8951	222	0.1431	48	65.3954	44	0.0679	405	58.5436	404	0.2865
buyurmuşdur	225	44.8951	218	0.1405	4	5.4496	4	0.0062	29	4.1920	28	0.0199
əsrlər	224	44.6955	213	0.1373	7	9.5368	7	0.0108	258	37.2944	242	0.1716
üzvlərinin	224	44.6955	207	0.1334	8	10.8992	8	0.0123	590	85.2857	536	0.3802
ölən	224	44.6955	211	0.1360	42	57.2209	42	0.0648	105	15.1780	98	0.0695
vadar	224	44.6955	221	0.1425	12	16.3488	12	0.0185	164	23.7065	154	0.1092
uşaqlıq	224	44.6955	195	0.1257	26	35.4225	26	0.0401	103	14.8889	98	0.0695
təbliğat	224	44.6955	206	0.1328	23	31.3353	23	0.0355	534	77.1908	482	0.3419
rəisi	224	44.6955	205	0.1321	26	35.4225	26	0.0401	878	126.9167	776	0.5504
qızım	224	44.6955	198	0.1276	23	31.3353	20	0.0308	103	14.8889	93	0.0660
məhkəməyə	224	44.6955	207	0.1334	40	54.4961	40	0.0617	472	68.2286	420	0.2979
latın	224	44.6955	161	0.1038	6	8.1744	6	0.0093	156	22.5501	136	0.0965
lar	224	44.6955	177	0.1141	35	47.6841	35	0.0540	72	10.4078	65	0.0461
ifa	224	44.6955	193	0.1244	28	38.1473	28	0.0432	478	69.0959	411	0.2915
gözdən	224	44.6955	214	0.1379	36	49.0465	35	0.0540	207	29.9223	187	0.1326
dəyişmək	224	44.6955	206	0.1328	64	87.1938	61	0.0941	150	21.6828	141	0.1000
düşə	224	44.6955	214	0.1379	63	85.8314	61	0.0941	137	19.8036	134	0.0950
dilinin	224	44.6955	180	0.1160	12	16.3488	12	0.0185	334	48.2804	254	0.1801
bir-bir	224	44.6955	215	0.1386	50	68.1202	48	0.0740	116	16.7680	113	0.0801
yoxa	223	44.4960	202	0.1302	24	32.6977	24	0.0370	118	17.0571	109	0.0773
tanrının	223	44.4960	203	0.1308	16	21.7985	16	0.0247	82	11.8533	76	0.0539
rəvayət	223	44.4960	192	0.1238	0	0	0	0	36	5.2039	35	0.0248
qanunla	223	44.4960	213	0.1373	14	19.0736	14	0.0216	339	49.0032	321	0.2277
olublar	223	44.4960	212	0.1367	31	42.2345	31	0.0478	490	70.8305	482	0.3419
nəticələr	223	44.4960	218	0.1405	18	24.5233	18	0.0278	635	91.7906	613	0.4348
fondunun	223	44.4960	195	0.1257	17	23.1609	17	0.0262	1759	254.2671	1559	1.1057
arxasınca	223	44.4960	207	0.1334	22	29.9729	22	0.0339	122	17.6354	115	0.0816
yazan	222	44.2965	211	0.1360	84	114.4419	83	0.1280	193	27.8986	188	0.1333
soruşur	222	44.2965	219	0.1412	43	58.5833	42	0.0648	148	21.3937	144	0.1021
qohum	222	44.2965	203	0.1308	17	23.1609	17	0.0262	61	8.8177	55	0.0390
düşünməyə	222	44.2965	214	0.1379	21	28.6105	21	0.0324	138	19.9482	137	0.0972
ayə	222	44.2965	200	0.1289	54	73.5698	54	0.0833	41	5.9266	40	0.0284
abbas	222	44.2965	177	0.1141	18	24.5233	17	0.0262	310	44.8112	247	0.1752
şəhərinin	221	44.0969	212	0.1367	21	28.6105	21	0.0324	731	105.6676	678	0.4809
zibil	221	44.0969	174	0.1122	59	80.3818	57	0.0879	81	11.7087	63	0.0447
verərək	221	44.0969	217	0.1399	8	10.8992	8	0.0123	363	52.4724	359	0.2546
uğurlar	221	44.0969	217	0.1399	279	380.1105	278	0.4288	1049	151.6352	1025	0.7270
tutduğu	221	44.0969	219	0.1412	8	10.8992	8	0.0123	316	45.6785	308	0.2184
sair	221	44.0969	218	0.1405	2	2.7248	2	0.0031	262	37.8726	252	0.1787
nəyisə	221	44.0969	214	0.1379	45	61.3082	43	0.0663	115	16.6235	109	0.0773
nüfuzlu	221	44.0969	211	0.1360	14	19.0736	14	0.0216	913	131.9761	870	0.6170
müqabilində	221	44.0969	203	0.1308	5	6.8120	5	0.0077	227	32.8133	218	0.1546
kommunist	221	44.0969	181	0.1167	21	28.6105	19	0.0293	292	42.2092	249	0.1766
inanıram	221	44.0969	206	0.1328	57	77.6570	57	0.0879	269	38.8845	253	0.1794
haqqını	221	44.0969	210	0.1354	39	53.1337	39	0.0601	255	36.8608	245	0.1738
halında	221	44.0969	210	0.1354	10	13.6240	10	0.0154	118	17.0571	116	0.0823
yaza	220	43.8974	207	0.1334	112	152.5892	109	0.1681	127	18.3581	123	0.0872
tədricən	220	43.8974	213	0.1373	5	6.8120	5	0.0077	306	44.2329	294	0.2085
seçkiləri	220	43.8974	205	0.1321	33	44.9593	33	0.0509	661	95.5489	580	0.4114
