Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
ਹੈਂ-ਇਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈˆਸਰਮਾਏਦਾਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈˆਲੋਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈˆਖਾਰਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈˆਉਨ੍ਹਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈæææਹੁਣੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈæææਬਾਅਦ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈæææਪਾਤਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈæææਟੁਣਨੰæææਦੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈæææ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈææ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜ਼ਿਆਦਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਹੰਸਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਹੰਝੂਆਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਹੋਇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਹਮਰੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਹਠਯੋਗ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸੱਜਣੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸੰਪਾਦਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸੰਕਟਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸੁਹਾਗਵੰਤੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਿਵਾਏ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਿਰਫ਼	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਿਧਿ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਾਵਧਾਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਾਰਥਿਕਤਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਾਡੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਾਡਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਾਂਈਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਰਬ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਮਝੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਭ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਬਦੁ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਸਦਾ-ਥਿਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਤਿਗੁਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸਗੁਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਵਿਚਿ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਵਾਦਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਵਗੈਰਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਵਕਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਵ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਲਿੰਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਯੇਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੱਕੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੜ੍ਹੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੋਹਨਦਾਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੈਨੂੰ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਮੂਵਮੈਂਟਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੁੱਢ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮੁੜ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮਾਨੁੱਖ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮਨੁੱਖ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਮਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਭੁੱਖੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਭਗਵਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬੱਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬੜੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬੜਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬਿਹਤਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬਾਦਸ਼ਾਹਜਾ਼ਦਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬਖਸ਼ਿਸ਼	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਬਈ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਫਿਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਫ਼ਲਾਈਟ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਫਲਾਣੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪੰਡਿਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪੀਰੀ-ਮੀਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪਿੰਡਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪਾਸਪੋਰਟ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪਹਿਲਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪਸੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਪਰਮਾਤਮਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਨਿੱਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਨਾਨਕ-ਪੱਖੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਨਦਰਿ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਨਜਰਿ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਧਰਮ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਦੈਟਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਦੇਵੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਦੇਖ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਦੇ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਦਾਦਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਦਮਘੋਟੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਤੰਦ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਤੇਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਤੂੰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਤੁਹਾਨੂੰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਤਾਂ-ਹੈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਡਬਲ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਟਰੇਨਿੰਗ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜੈਸਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜੈਜ਼ੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜੇਹੜੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜੇਹੜਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਿੱਥੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਿੰਨੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਿਸ	1	0.2111	1	0.0007	0	0	0	0	3	0.7420	3	0.0018
ਹੈ-ਜਿਨ੍ਹਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਾਣੈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਦ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਜਗਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਛਿਣ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਚੁੱਪ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਗੁਰਦੁਆਰਿਆਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਗੀਆਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਗੀ-ਆਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਗਿਆਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਗਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕੱਲ੍ਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕੋਰੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕੀਆ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਿਸੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਰਨਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਬਜ਼ਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਬੂਲ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਬੀਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਕਪਟ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਏਹਨਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਏਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਏਨਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਏਕਾ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਉਹਨਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਉਨੀਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਇੱਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਇਸਦੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਇਤਿਹਾਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਇਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਇਉਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਆਰੋਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਆਪੁ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਆਦਿਵਾਸੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਆਖਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਆਈ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਅਮੈਰਿਕਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਅਮਰੀਕਾ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੈ-ਅਤੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਅਜੇਹਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਅਗਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਅਕੇਲੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੈ-ਅਕਾਸ਼ਵਾਣੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇੜ-ਗੇੜ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਰ-ਫ਼ੇਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਰ-ਕੰਬੋ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠਾਂ-ਸਿਮਰਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠਾਂ-ਮੇਰੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠਾਂ-ਪੀਂਘਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠਾਂ-ਉਪਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠਾ-ਉੱਤਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠ-ਲਿਖੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠ-ਲਿਖਿਆ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਠ-ਉਤਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇਅਰ-ਫਿਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇ-ਸਦਜੀਵੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੇ-ਖਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂḕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰਝਾ-ਫੇਰੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰਝ-ਹੂੰਝ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰਝ-ਬੁਹਾਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਹਮ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਵਰਮਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਮਗਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਤੁਮ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਤੀਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਠੀਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਆਹੋ-ਅੱਛਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਆਪ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂੰ-ਆਂ-ਊਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂਬ-ਹੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂਕ-ਉਸਦੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂ-ਬੂ-ਹੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੂ-ਬਾ-ਹੂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੱਕਾ-ਬਾਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੱਕਾ-ਪਾਨ-ਸਥਾਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਨੈਂ-ਨਾਲੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਨੈਂ-ਤੜਕਿਓਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੜ-ਹੇੜ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁੰਦੈ-ਹੋਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਸਿਰਫ਼	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਭਾਈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਬੰਦੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਬਜਰੰਗ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਬਈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਫੀਮ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਨਿਘੋਚਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਥੋੜਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਤੂੰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਤੁਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਜੋ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਜਿੱਥੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਕਾਹਲੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਕਾਹਨੂੰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਐਤਕੀਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਉਹਦੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਉਦੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੈ-ਆਪੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇæææਸਾਡੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇæææਸਗੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਬਈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਪਿੱਛੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਪਾਕਸਤਾਨੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਪਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਦੇਸ਼	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੇ-ਚੱਲ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀਐਂ-ਨਾਲੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀਐਂ-ਤੇਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀਐਂ-ਕੋਈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀਐਂ-ਆਪਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀਆਂ-ਅੱਤਵਾਦ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀ-ਲੋਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀ-ਫ਼ਕੀਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦੀ-ਦਾਣੇ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁੰਦੀ-ਅੱਜ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਹੁੰਦਾ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁੰਦਾ-ਹੁਣ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਸਿਹਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਸਾਰੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਵੀਹ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਵਾਪਰਦਾ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁੰਦਾ-ਯਾਦ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਮੁੰਡਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਬਾਕੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਬਈ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਫੇਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਪਤਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਦੇਖਦਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਦਿਲ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਜੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਜਦੋਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਚਾਲੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਕਹਿਣ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁੰਦਾ-ਕਦੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਉਹਦੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਉਨ੍ਹਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਉਨਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੰਦਾ-ਅਗਲਿਆਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁੜ-ਮੱਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸੀਨ-ਤਰੀਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸਿ਼ਆਰ-ਐਹੋ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸਾਮ-ਉਦ-ਦੀਨ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸ਼ਿਆਰ-ਵੁਸ਼ਿਆਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸਨੋ-ਜਮਾਲ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸਨ-ਸ਼ਿਕਾਰੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸਨ-ਪ੍ਰਸਤ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸ਼ਿਆਰਪੁਰ-ਫਗਵਾੜਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸ਼ਿਆਰਪੁਰ-ਟਾਂਡਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਸ਼ਿਆਰਪੁਰ-ਚੰਡੀਗੜ੍ਹ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੁਸ਼ਿਆਰਪੁਰ-ਊਨਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਲੜ-ਵਾਜੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਲੜ-ਮਸਤੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਰ-ਰੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਭਕੀਂ-ਹੌਂਕੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਬਕੋ-ਹੁਬਕੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਬ-ਹੁਬ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਨਰ-ਇਸ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਣ-ਫਿਰ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਾ-ਪਾਣੀ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਸੱਤਾ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਪਾਲਕ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਨਾਵੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਨਾਵਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਨਾਮੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁਕਮ-ਨਾਮਾਂ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੁ-ਬ-ਹੂ	1	0.2111	1	0.0007	0	0	0	0	1	0.2473	1	0.0006
ਹੀਰੋ-ਹੌਂਡੇ	1	0.2111	1	0.0007	0	0	0	0	0	0	0	0
ਹੀਰੋ-ਹੀਰੋਇਨਾਂ	1	0.2111	1	0.0007	0	0	0	0	4	0.9894	4	0.0024
